PersonId,KnowHowId,KnowHow,Category,Subcategory,
205,232,Insurance,Industries,NULL,
205,599,System Testing,Methods/Processes,NULL,
205,687,Design Patterns,Methods/Processes,NULL,
205,823,Unit testing,Methods/Processes,NULL,
205,2281,UML,Methods/Processes,NULL,
205,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
205,2461,Apache Tomcat,Technologies,Tools,
205,1790,VPN,Technologies,Networks/Protocols,
205,1790,VPN,Technologies,Networks/Protocols,
205,3098,Unix,Technologies,Operating Systems,
205,3103,Linux,Technologies,Operating Systems,
205,3107,MS Windows,Technologies,Operating Systems,
205,3248,C++,Technologies,Programming languages,
205,3157,MS IIS,Technologies,Operating Systems,
205,3250,C,Technologies,Programming languages,
205,3096,MS Active Directories,Technologies,Operating Systems,
206,3115,Windows 7,Technologies,Operating Systems,
206,3178,Unix (Solaris),Technologies,Operating Systems,
206,3248,C++,Technologies,Programming languages,
206,3103,Linux,Technologies,Operating Systems,
206,3099,Windows XP,Technologies,Operating Systems,
206,3070,Jetty,Technologies,Tools,
206,3023,Java SE/EE,Technologies,Programming languages,
206,2902,"webService technologies (u.a. XML, XSD, WSDL, SOAP)",Technologies,Other,
206,1720,Creation of requirements specifications,Methods/Processes,NULL,
206,1652,RMI/RPC,Methods/Processes,NULL,
206,1422,Cloud Computing (Amazon EC2/S3),Methods/Processes,NULL,
206,1425,Implementation,Methods/Processes,NULL,
206,1315,Continuous Integration,Methods/Processes,NULL,
206,1237,Test Automation,Methods/Processes,NULL,
206,2461,Apache Tomcat,Technologies,Tools,
206,2467,EasyMock,Technologies,Packages,
206,2718,TestNG,Technologies,Other,
206,2327,Enterprise Architect,Technologies,Tools,
206,2373,Oracle DBMS,Technologies,Databases,
206,2281,UML,Methods/Processes,NULL,
206,824,Design,Methods/Processes,NULL,
206,817,Time and cost planning,Methods/Processes,NULL,
206,876,Creation of documentation and user's Guide,Methods/Processes,NULL,
206,1032,Development of test cases and test scenarios from requirements,Methods/Processes,NULL,
206,1055,Agile Software Development,Methods/Processes,NULL,
206,1154,Feature Driven Development (FDD).,Methods/Processes,NULL,
206,698,Project management,Methods/Processes,NULL,
206,728,Service Oriented Architecture (SOA),Methods/Processes,NULL,
206,752,Agile project management,Methods/Processes,NULL,
206,731,Scrum,Methods/Processes,NULL,
206,17,Financial accounting,Industries,NULL,
206,85,Transport,Industries,NULL,
206,80,IT service,Industries,NULL,
206,3721,XSLT,Technologies,Programming languages,
206,3736,Agile methodologies,Technologies,Tools,
206,3731,MS Office,Technologies,Tools,
206,3673,Cloud Computing,Technologies,Networks/Protocols,
206,3685,CVS,Technologies,Tools,
206,3700,Eclipse,Technologies,Tools,
206,3620,IBM DB2,Technologies,Databases,
206,3575,Guice,Technologies,Packages,
206,3692,HP Quality Center,Technologies,Tools,
206,3686,Subversion (SVN),Technologies,Tools,
206,4217,JBoss Application Server,Technologies,Tools,
206,4182,Hudson,Technologies,Tools,
206,4042,Atlassian JIRA,Technologies,Tools,
206,3774,Maven,Technologies,Tools,
206,3804,OOA/OOD mit UML,Methods/Processes,NULL,
206,3880,Spring,Technologies,Tools,
206,3253,XML,Technologies,Programming languages,
206,3494,WebServices,Technologies,Packages,
206,3496,Hibernate,Technologies,Packages,
206,3608,MySQL,Technologies,Databases,
206,3497,Java Message Services (JMS),Technologies,Packages,
206,3375,Groovy,Technologies,Programming languages,
206,3462,Swing,Technologies,Packages,
206,3467,JUnit,Technologies,Packages,
206,3434,XQuery,Technologies,Programming languages,
206,3320,Bash,Technologies,Programming languages,
206,5304,Message Oriented Middleware (MOM),Technologies,Tools,
206,5305,Enterprise Service Bus (ESB),Technologies,Tools,
206,5306,"Universal Description, Discovery and Integration (UDDI)",Technologies,Tools,
206,5307,Java Naming and Directory Interface (JNDI),Technologies,Tools,
206,5046,Jenkins,Technologies,Tools,
206,5180,"Java EE 1.4-6.0 (JSP, Servlets, EJB, JMS, JMX, JDBC, JPA, JCA)",Technologies,Programming languages,
206,5113,Creation of technical concepts,Methods/Processes,NULL,
206,5114,Apache ANT,Technologies,Tools,
206,5089,Talend Open Studio,Technologies,Tools,
206,5073,extended project controlling (PCOe),Methods/Processes,NULL,
206,5088,Kanban,Methods/Processes,NULL,
206,5087,TDD,Methods/Processes,NULL,
206,4363,SOAP/WSDL/RESTful,Technologies,Networks/Protocols,
206,4611,OO-Analyse,Methods/Processes,NULL,
206,7089,Continuous integration with Jenkins ,Technologies,Other,
206,6677,Oracle SQL (Toad),Technologies,Databases,
206,6922,Salesforce,Technologies,Other,
206,5839,Cost estimate for Min / Max method,Methods/Processes,NULL,
206,5588,Java Web Start,Technologies,Tools,
206,5692,Oracle SQL Developer,Technologies,Tools,
206,6068,Event-driven Architecture (EDA),Methods/Processes,NULL,
206,6069,Complex Event Processing,Methods/Processes,NULL,
206,6070,Apache Maven ,Technologies,Tools,
206,6478,Sonar,Technologies,Tools,
206,10007,Verkehr / Logistik,Industries,NULL,
206,10008,DBUnit,Technologies,Packages,
206,10009,Apache Maven,Technologies,Tools,
206,10010,Redmine ,Technologies,Tools,
206,10588,SonarQube,Technologies,Tools,
206,7967,Project controlling,Methods/Processes,NULL,
206,7859,DbUnit,Technologies,Other,
206,8586,Spring Framework,Technologies,Packages,
206,8588,"Test-Frameworks (JUnit, EasyMock, PowerMock)",Technologies,Packages,
206,8592,Apache Ant,Technologies,Tools,
206,8796,PostgreSQL,Technologies,Databases,
209,8615,PDQ Deploy 2.2,Technologies,Tools,
209,7922,Product Owner,Functions,NULL,
209,10770,Titanium Studio,Technologies,Tools,
209,11901,This is a test,Methods/Processes,NULL,
209,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
209,5692,Oracle SQL Developer,Technologies,Tools,
209,7089,Continuous integration with Jenkins ,Technologies,Other,
209,7005,System Integrator ,Functions,NULL,
209,4543,Scrum Master,Functions,NULL,
209,5100,HTAgile,Methods/Processes,NULL,
209,5099,Lecturer,Functions,NULL,
209,5101,Eco open 2.1,Technologies,Operating Systems,
209,5102,Abacus,Technologies,Operating Systems,
209,5103,Moodle,Technologies,Operating Systems,
209,5104,HP Networking,Technologies,Other,
209,5105,Cisco Skills CCNAI+2,Technologies,Other,
209,5106,Aptana Studio,Technologies,Other,
209,5013,Product Owner,Methods/Processes,NULL,
209,3302,PHP 5,Technologies,Programming languages,
209,3310,CSS,Technologies,Programming languages,
209,3419,Power Shell,Technologies,Programming languages,
209,3608,MySQL,Technologies,Databases,
209,3252,HTML,Technologies,Programming languages,
209,3260,Java,Technologies,Programming languages,
209,3267,JavaScript,Technologies,Programming languages,
209,3982,SpiraTest,Technologies,Tools,
209,3961,Crystal Reports 9,Technologies,Tools,
209,3834,MS SharePoint,Technologies,Tools,
209,3845,Dreamweaver,Technologies,Tools,
209,3856,BugZilla,Technologies,Tools,
209,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
209,3637,Oracle 11g,Technologies,Databases,
209,3692,HP Quality Center,Technologies,Tools,
209,3622,Oracle 9i,Technologies,Databases,
209,3700,Eclipse,Technologies,Tools,
209,3716,UML 2.0,Methods/Processes,NULL,
209,62,Arms industry,Industries,NULL,
209,9,Industry,Industries,NULL,
209,43,Education,Industries,NULL,
209,301,Software Engineer,Functions,NULL,
209,280,Project Lead,Functions,NULL,
209,562,Software Tester,Functions,NULL,
209,542,System Administrator,Functions,NULL,
209,525,Business Project Manager,Functions,NULL,
209,731,Scrum,Methods/Processes,NULL,
209,1441,Software Testing,Methods/Processes,NULL,
209,3107,MS Windows,Technologies,Operating Systems,
217,2987,Adobe Creative Suite 4,Technologies,Tools,
217,1269,Organizational management,Methods/Processes,NULL,
217,1535,Team Management,Methods/Processes,NULL,
217,698,Project management,Methods/Processes,NULL,
217,1021,Coaching concept,Methods/Processes,NULL,
217,885,"Conception, development and refactoring Web-based applications",Methods/Processes,NULL,
217,811,Design and development of graphical user interfaces,Methods/Processes,NULL,
217,521,Quality Manager,Functions,NULL,
217,280,Project Lead,Functions,NULL,
217,274,Team Leader,Functions,NULL,
217,4207,Adobe Dreamweaver,Technologies,Tools,
217,3913,Adobe Photoshop,Technologies,Tools,
217,3278,PHP Version 4,Technologies,Programming languages,
217,3608,MySQL,Technologies,Databases,
217,3520,jQuery,Technologies,Packages,
217,3311,ActionScript,Technologies,Programming languages,
217,3336,"Scripting languages (HTML, JavaScript, XML etc.)",Technologies,Programming languages,
217,5467,Autodesk Maya,Technologies,Tools,
217,5468,Maxon Cinema4D,Technologies,Other,
217,5469,Adobe AfterEffects,Technologies,Tools,
217,5470,Adobe Premiere,Technologies,Tools,
217,5471,Apple FinalCut,Technologies,Tools,
217,5472,Nuke / Nuke X,Technologies,Tools,
217,5473,Apple Shake,Technologies,Tools,
217,5474,V-Ray,Technologies,Tools,
217,5475,Sculptris,Technologies,Tools,
217,5476,Avid,Technologies,Tools,
217,5477,SolidThinking,Technologies,Tools,
217,5478,CityEngine,Technologies,Tools,
217,5479,PFTrack,Technologies,Tools,
217,5480,Craft Studio,Technologies,Tools,
217,4607,Flash,Technologies,Programming languages,
219,5124,Testcase-Design,Methods/Processes,NULL,
219,5118,Research & Development Engineer,Functions,NULL,
219,5120,business analyst risk,Functions,NULL,
219,5121,Trading Support,Functions,NULL,
219,5122,Energy Trading and Risk Management,Functions,NULL,
219,5123,Analysis and design,Methods/Processes,NULL,
219,5154,System Developer,Functions,NULL,
219,5157,Requirement Traceability mit DOORS,Methods/Processes,NULL,
219,5139,TPT Commodity XL,Technologies,Operating Systems,
219,5126,Model-Test in Matlab/Simulink,Methods/Processes,NULL,
219,5128,Management tasks for CMMI approval,Methods/Processes,NULL,
219,5129,Deal/Risk Modelling,Methods/Processes,NULL,
219,5130,Cash und Liquidity Forecast,Methods/Processes,NULL,
219,5131,Deal valuation in ENDUR ETRM,Methods/Processes,NULL,
219,5133,Flux2D,Technologies,Tools,
219,5134,OpenLink Endur,Technologies,Tools,
219,5135,Credit Risk ROME Triple Point,Technologies,Tools,
219,5076,Technical project manager,Functions,NULL,
219,6951,Maple,Technologies,Other,
219,7922,Product Owner,Functions,NULL,
219,8422,Automotive industry,Industries,NULL,
219,3263,SQL,Technologies,Programming languages,
219,3260,Java,Technologies,Programming languages,
219,3831,IBM Rational DOORS,Technologies,Tools,
219,3803,AutoCAD,Technologies,Tools,
219,3755,MATLAB,Technologies,Tools,
219,3731,MS Office,Technologies,Tools,
219,3609,Oracle,Technologies,Databases,
219,186,Energy,Industries,NULL,
219,1182,Stress testing,Methods/Processes,NULL,
219,642,Requirements Engineering,Methods/Processes,NULL,
219,2066,SAP,Technologies,Other,
219,2414,Clear Quest,Technologies,Tools,
219,2216,PSpice (Simulationen),Technologies,Other,
219,3072,Visual Basic for Applications (VBA),Technologies,Programming languages,
219,3248,C++,Technologies,Programming languages,
219,3250,C,Technologies,Programming languages,
219,3135,VxWorks,Technologies,Operating Systems,
220,3128,Mac OS X,Technologies,Operating Systems,
220,3070,Jetty,Technologies,Tools,
220,3026,JAX-WS/RS,Technologies,Packages,
220,2890,Selenium,Technologies,Tools,
220,2882,Confluence,Technologies,Tools,
220,2883,Android-SDK,Technologies,Packages,
220,3107,MS Windows,Technologies,Operating Systems,
220,3103,Linux,Technologies,Operating Systems,
220,3098,Unix,Technologies,Operating Systems,
220,2327,Enterprise Architect,Technologies,Tools,
220,2467,EasyMock,Technologies,Packages,
220,2461,Apache Tomcat,Technologies,Tools,
220,1976,IBM/Rational Unified Process,Methods/Processes,NULL,
220,1984,Web Service,Technologies,Other,
220,1488,UML. object-oriented analysis and design,Methods/Processes,NULL,
220,1299,Test Driven Development,Methods/Processes,NULL,
220,1230,Analysis of existing documentation,Methods/Processes,NULL,
220,698,Project management,Methods/Processes,NULL,
220,731,Scrum,Methods/Processes,NULL,
220,752,Agile project management,Methods/Processes,NULL,
220,757,Interviews,Methods/Processes,NULL,
220,760,Coaching,Methods/Processes,NULL,
220,746,Workshops,Methods/Processes,NULL,
220,744,Coverage Analysis,Methods/Processes,NULL,
220,1086,Certified SCRUM Master,Methods/Processes,NULL,
220,232,Insurance,Industries,NULL,
220,140,Banking,Industries,NULL,
220,32,Media,Industries,NULL,
220,9,Industry,Industries,NULL,
220,92,Public administration,Industries,NULL,
220,3609,Oracle,Technologies,Databases,
220,3620,IBM DB2,Technologies,Databases,
220,3692,HP Quality Center,Technologies,Tools,
220,3643,SQLite,Technologies,Databases,
220,3632,Sybase,Technologies,Databases,
220,3686,Subversion (SVN),Technologies,Tools,
220,3700,Eclipse,Technologies,Tools,
220,3685,CVS,Technologies,Tools,
220,3721,XSLT,Technologies,Programming languages,
220,3804,OOA/OOD mit UML,Methods/Processes,NULL,
220,3774,Maven,Technologies,Tools,
220,3856,BugZilla,Technologies,Tools,
220,3880,Spring,Technologies,Tools,
220,3981,IntelliJ,Technologies,Tools,
220,4179,JMeter,Technologies,Tools,
220,4186,Git,Technologies,Tools,
220,4240,SOAP,Technologies,Networks/Protocols,
220,3993,Glassfish,Technologies,Tools,
220,4042,Atlassian JIRA,Technologies,Tools,
220,4136,MagicDraw UML,Technologies,Tools,
220,3260,Java,Technologies,Programming languages,
220,3253,XML,Technologies,Programming languages,
220,3263,SQL,Technologies,Programming languages,
220,3257,Python,Technologies,Programming languages,
220,3467,JUnit,Technologies,Packages,
220,3391,Ruby,Technologies,Programming languages,
220,3496,Hibernate,Technologies,Packages,
220,3469,RMI,Technologies,Packages,
220,3608,MySQL,Technologies,Databases,
220,8582,Scrum of Scrums,Methods/Processes,NULL,
220,8583,Distributed Scrum,Methods/Processes,NULL,
220,8796,PostgreSQL,Technologies,Databases,
220,7646,Git Repository Management,Technologies,Other,
220,7903,Scrum Trainer,Functions,NULL,
220,7904,Agile Coaching,Methods/Processes,NULL,
220,6676,Nearshoring,Methods/Processes,NULL,
220,6809,Offshoring,Methods/Processes,NULL,
220,5667,Distributed teams ,Methods/Processes,NULL,
220,6478,Sonar,Technologies,Tools,
220,6476,Google App Engine,Technologies,Packages,
220,6477,OpenTSDB,Technologies,Tools,
220,5965,Project Manager for national and international projects,Functions,NULL,
220,5053,AOP,Technologies,Packages,
220,5180,"Java EE 1.4-6.0 (JSP, Servlets, EJB, JMS, JMX, JDBC, JPA, JCA)",Technologies,Programming languages,
220,5175,Architect for distributed Web applications,Functions,NULL,
220,5176,Guidance and execution of software development teams,Functions,NULL,
220,5179,"Agile software development (eXtreme Programming, Scrum)",Methods/Processes,NULL,
220,5177,Scrum Coach,Functions,NULL,
220,5178,Trainer / facilitator for various technical seminars,Functions,NULL,
220,5181,Mockito,Technologies,Packages,
220,5114,Apache ANT,Technologies,Tools,
220,5046,Jenkins,Technologies,Tools,
220,5528,Atlassian Confluence,Technologies,Tools,
220,5186,InfraRED,Technologies,Tools,
220,5185,ER/Studio,Technologies,Tools,
220,5183,Together,Technologies,Tools,
220,5182,JBoss 3-6,Technologies,Tools,
220,5184,DbVisualizer,Technologies,Tools,
220,5187,Mantis,Technologies,Tools,
220,4543,Scrum Master,Functions,NULL,
220,4655,Android,Technologies,Operating Systems,
220,4647,REST,Technologies,Networks/Protocols,
220,4363,SOAP/WSDL/RESTful,Technologies,Networks/Protocols,
221,5220,Adonis,Technologies,Tools,
221,5212,Process Responsible,Functions,NULL,
221,5213,Service Manager,Functions,NULL,
221,5214,Service Architect,Functions,NULL,
221,5216,System Responsible,Functions,NULL,
221,5218,BMC Remedy ITSP/ITSM,Technologies,Tools,
221,5528,Atlassian Confluence,Technologies,Tools,
221,6329,Rational Publishing Engine,Technologies,Tools,
221,8114,Process analyst,Functions,NULL,
221,8284,HP ALM,Technologies,Tools,
221,7922,Product Owner,Functions,NULL,
221,7736,ICT Berater,Functions,NULL,
221,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
221,9533,Teamretrospektiven,Methods/Processes,NULL,
