PersonId,ProjectId,KnowhowId,Knowhow,Category,SubCategory,
192,3471,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
192,3471,2882,Confluence,Technologies,Tools,
192,3471,731,Scrum,Methods/Processes,NULL,
192,3471,926,Software Configuration Management,Methods/Processes,NULL,
192,3471,3781,MS Visio,Technologies,Tools,
192,3471,3834,MS SharePoint,Technologies,Tools,
192,3471,3731,MS Office,Technologies,Tools,
192,4624,3731,MS Office,Technologies,Tools,
192,4624,3781,MS Visio,Technologies,Tools,
192,4624,3692,HP Quality Center,Technologies,Tools,
192,6140,3781,MS Visio,Technologies,Tools,
192,6140,3731,MS Office,Technologies,Tools,
192,6140,8284,HP ALM,Technologies,Tools,
192,6857,7967,Project controlling,Methods/Processes,NULL,
192,6857,9803,Continuous Improvement,Methods/Processes,NULL,
192,6857,3731,MS Office,Technologies,Tools,
192,6857,5088,Kanban,Methods/Processes,NULL,
192,6857,698,Project management,Methods/Processes,NULL,
192,6857,745,Workshop Facilitation,Methods/Processes,NULL,
192,6857,731,Scrum,Methods/Processes,NULL,
193,1781,4928,STEP5,Technologies,Programming languages,
193,1782,3941,CAD,Technologies,Tools,
193,1782,3254,Assembler,Technologies,Programming languages,
193,1783,3254,Assembler,Technologies,Programming languages,
193,1783,3250,C,Technologies,Programming languages,
193,1784,886,Software Engineering,Methods/Processes,NULL,
193,1784,698,Project management,Methods/Processes,NULL,
193,1784,697,Testing,Methods/Processes,NULL,
193,1784,642,Requirements Engineering,Methods/Processes,NULL,
193,1785,642,Requirements Engineering,Methods/Processes,NULL,
193,1785,697,Testing,Methods/Processes,NULL,
193,1785,698,Project management,Methods/Processes,NULL,
193,1785,886,Software Engineering,Methods/Processes,NULL,
193,1785,3250,C,Technologies,Programming languages,
193,1787,3250,C,Technologies,Programming languages,
193,1787,4928,STEP5,Technologies,Programming languages,
193,1788,4928,STEP5,Technologies,Programming languages,
193,1789,4928,STEP5,Technologies,Programming languages,
193,1790,3250,C,Technologies,Programming languages,
193,1791,3248,C++,Technologies,Programming languages,
193,1791,3098,Unix,Technologies,Operating Systems,
193,1791,3127,Sun Solaris,Technologies,Operating Systems,
193,1791,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
193,1791,663,Use Cases,Methods/Processes,NULL,
193,1791,4472,OOD,Methods/Processes,NULL,
193,1791,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
193,1791,3685,CVS,Technologies,Tools,
193,1792,3685,CVS,Technologies,Tools,
193,1792,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
193,1792,4472,OOD,Methods/Processes,NULL,
193,1792,663,Use Cases,Methods/Processes,NULL,
193,1792,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
193,1792,3127,Sun Solaris,Technologies,Operating Systems,
193,1792,3098,Unix,Technologies,Operating Systems,
193,1792,3248,C++,Technologies,Programming languages,
193,1793,3178,Unix (Solaris),Technologies,Operating Systems,
193,1793,3138,Windows NT 4.0,Technologies,Operating Systems,
193,1793,642,Requirements Engineering,Methods/Processes,NULL,
193,1793,698,Project management,Methods/Processes,NULL,
193,1793,1267,Presentation and moderation techniques,Methods/Processes,NULL,
193,1794,1436,Remedy Action Request System,Methods/Processes,NULL,
193,1794,765,Change Management,Methods/Processes,NULL,
193,1794,4042,Atlassian JIRA,Technologies,Tools,
193,1797,4217,JBoss Application Server,Technologies,Tools,
193,1797,4930,Servicebus,Technologies,Tools,
193,1797,3460,J2EE,Technologies,Packages,
193,1797,3260,Java,Technologies,Programming languages,
194,1772,3107,MS Windows,Technologies,Operating Systems,
194,1772,2281,UML,Methods/Processes,NULL,
194,1772,3392,JSF,Technologies,Programming languages,
194,1772,3471,JDBC,Technologies,Packages,
194,1772,3608,MySQL,Technologies,Databases,
194,1772,3686,Subversion (SVN),Technologies,Tools,
194,1772,3839,NetBeans,Technologies,Tools,
194,1772,4897,Java EE,Technologies,Programming languages,
194,1773,3737,.NET,Technologies,Packages,
194,1773,3686,Subversion (SVN),Technologies,Tools,
194,1773,3690,Visual Studio,Technologies,Tools,
194,1773,3608,MySQL,Technologies,Databases,
194,1773,3481,WinForms,Technologies,Packages,
194,1773,3495,ADO.NET,Technologies,Packages,
194,1773,2281,UML,Methods/Processes,NULL,
194,1773,3107,MS Windows,Technologies,Operating Systems,
194,1773,3258,C#,Technologies,Programming languages,
194,1774,3260,Java,Technologies,Programming languages,
194,1774,3107,MS Windows,Technologies,Operating Systems,
194,1774,2281,UML,Methods/Processes,NULL,
194,1774,3462,Swing,Technologies,Packages,
194,1774,3686,Subversion (SVN),Technologies,Tools,
194,1774,3839,NetBeans,Technologies,Tools,
194,1774,4242,CORBA,Technologies,Networks/Protocols,
194,1775,3690,Visual Studio,Technologies,Tools,
194,1775,3107,MS Windows,Technologies,Operating Systems,
194,1775,3250,C,Technologies,Programming languages,
195,1806,3258,C#,Technologies,Programming languages,
195,1806,3029,iterative procedure model,Technologies,Other,
195,1806,2281,UML,Methods/Processes,NULL,
195,1806,3690,Visual Studio,Technologies,Tools,
195,1806,3495,ADO.NET,Technologies,Packages,
195,1806,3614,MS SQL Server,Technologies,Databases,
195,1806,7009,ASP.NET,Technologies,Packages,
195,1807,3614,MS SQL Server,Technologies,Databases,
195,1807,3481,WinForms,Technologies,Packages,
195,1807,3690,Visual Studio,Technologies,Tools,
195,1807,3712,MS Excel,Technologies,Tools,
195,1807,2281,UML,Methods/Processes,NULL,
195,1807,3029,iterative procedure model,Technologies,Other,
195,1807,3258,C#,Technologies,Programming languages,
195,1807,3253,XML,Technologies,Programming languages,
195,1808,3258,C#,Technologies,Programming languages,
195,1808,2281,UML,Methods/Processes,NULL,
195,1808,635,iterative approach,Methods/Processes,NULL,
195,1808,3716,UML 2.0,Methods/Processes,NULL,
195,1808,3690,Visual Studio,Technologies,Tools,
195,1808,3614,MS SQL Server,Technologies,Databases,
195,1808,7009,ASP.NET,Technologies,Packages,
195,1809,7009,ASP.NET,Technologies,Packages,
195,1809,3614,MS SQL Server,Technologies,Databases,
195,1809,3690,Visual Studio,Technologies,Tools,
195,1809,3716,UML 2.0,Methods/Processes,NULL,
195,1809,2281,UML,Methods/Processes,NULL,
195,1809,3029,iterative procedure model,Technologies,Other,
195,1809,3258,C#,Technologies,Programming languages,
195,4765,3258,C#,Technologies,Programming languages,
195,4765,2703,Entity Framework 4,Technologies,Packages,
195,4765,2281,UML,Methods/Processes,NULL,
195,4765,2121,IIS,Technologies,Networks/Protocols,
195,4765,2327,Enterprise Architect,Technologies,Tools,
195,4765,2320,MVVM pattern,Technologies,Other,
195,4765,731,Scrum,Methods/Processes,NULL,
195,4765,3609,Oracle,Technologies,Databases,
195,4765,3557,Unity,Technologies,Packages,
195,4765,3513,Silverlight,Technologies,Packages,
195,4765,3478,WCF,Technologies,Packages,
195,4765,6897,MS Visual Studio 2012,Technologies,Tools,
195,4765,3904,MS Visual Studio 2010,Technologies,Tools,
195,4765,8789,"TFS,HPQC",Technologies,Tools,
195,4765,8437,.NET 4.0,Technologies,Programming languages,
195,4773,731,Scrum,Methods/Processes,NULL,
195,4773,2180,MS Team Foundation Server 2010,Technologies,Tools,
197,1817,3248,C++,Technologies,Programming languages,
197,1817,4945,Templates,Technologies,Tools,
197,1817,4946,TBB,Technologies,Tools,
197,1817,3463,STL,Technologies,Packages,
197,1817,3560,Boost,Technologies,Packages,
197,1818,3463,STL,Technologies,Packages,
197,1818,3248,C++,Technologies,Programming languages,
197,1818,3250,C,Technologies,Programming languages,
197,1929,3072,Visual Basic for Applications (VBA),Technologies,Programming languages,
197,2276,3051,Web development of the GUI with ASP.NET and AJAX,Technologies,Other,
197,2276,3258,C#,Technologies,Programming languages,
197,2276,3310,CSS,Technologies,Programming languages,
197,2276,3263,SQL,Technologies,Programming languages,
197,2276,3266,ASP,Technologies,Packages,
197,2276,3267,JavaScript,Technologies,Programming languages,
197,2276,1999,ASP.NET Web Services,Technologies,Packages,
197,2276,891,DB Design,Methods/Processes,NULL,
197,2276,1030,Design and development of software projects with c#.NET and Java,Methods/Processes,NULL,
197,2276,3416,WCF RIA Services,Technologies,Packages,
197,2276,3428,Regular Expressions,Technologies,Programming languages,
197,2276,3591,LINQ,Technologies,Packages,
197,2276,3587,LINQ 2 SQL,Technologies,Packages,
197,2276,3505,AJAX,Technologies,Packages,
197,2276,3519,ASP.NET 3.5,Technologies,Packages,
197,2276,3520,jQuery,Technologies,Packages,
197,2276,3614,MS SQL Server,Technologies,Databases,
197,2276,3716,UML 2.0,Methods/Processes,NULL,
197,2276,3634,MS SQL Server 2008,Technologies,Databases,
197,2276,3804,OOA/OOD mit UML,Methods/Processes,NULL,
197,2276,4607,Flash,Technologies,Programming languages,
197,2276,3904,MS Visual Studio 2010,Technologies,Tools,
197,2276,3861,nHibernate,Technologies,Tools,
197,2276,3946,"Web technologies (HTML, CSS, RSS, AJAX, Zend Framework, Zend Developer, div. goo",Technologies,Tools,
197,2276,4108,nHibernate Profiler,Technologies,Tools,
197,2276,9717,Balsamiq Mockups,Technologies,Tools,
197,4556,8789,"TFS,HPQC",Technologies,Tools,
197,4556,8901,"Deployment mit MSBuild, NAnt und InnoSetup",Methods/Processes,NULL,
197,4556,8378,.NET Framework 4.0  ,Technologies,Tools,
197,4556,8377,.NET Framework 3.5,Technologies,Tools,
197,4556,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
197,4556,4007,VMWare,Technologies,Tools,
197,4556,4912,Batch Scripts,Technologies,Programming languages,
197,4556,4781,Integration testing,Methods/Processes,NULL,
197,4556,7035,VS/TFS 2010 ,Technologies,Tools,
197,4556,6505,msTest,Technologies,Packages,
197,4556,5174,MS Test Manager,Technologies,Tools,
197,4556,5544,Test Case Specification and Design,Methods/Processes,NULL,
197,4556,5692,Oracle SQL Developer,Technologies,Tools,
197,4556,5783,Hyper-V,Technologies,Tools,
197,4556,3637,Oracle 11g,Technologies,Databases,
197,4556,3513,Silverlight,Technologies,Packages,
197,4556,3593,MSTest (for Silverlight),Technologies,Packages,
197,4556,3478,WCF,Technologies,Packages,
197,4556,1237,Test Automation,Methods/Processes,NULL,
197,4556,1236,Test Analysis,Methods/Processes,NULL,
197,4556,1441,Software Testing,Methods/Processes,NULL,
197,4556,1352,Regression-Testing,Methods/Processes,NULL,
197,4556,787,UI specifications,Methods/Processes,NULL,
197,4556,3258,C#,Technologies,Programming languages,
197,4556,2868,Dependency Injection (Unity),Technologies,Packages,
197,4556,2182,MS Test,Technologies,Tools,
197,4556,2433,Webservices and IIS,Technologies,Other,
197,4556,2678,MEFContrib,Technologies,Packages,
197,6019,665,Review techniques,Methods/Processes,NULL,
197,6019,1315,Continuous Integration,Methods/Processes,NULL,
197,6019,887,Training and Coaching,Methods/Processes,NULL,
197,6019,3634,MS SQL Server 2008,Technologies,Databases,
197,6019,3675,Data Backup/Restore,Technologies,Databases,
197,6019,3812,Lotus Notes,Technologies,Tools,
197,6019,5725,MS SQL Management Studio,Technologies,Tools,
197,6019,5228,TFS Team Build,Technologies,Tools,
197,6019,6633,MS SQL Server 2012,Technologies,Databases,
197,6019,4781,Integration testing,Methods/Processes,NULL,
197,6019,5087,TDD,Methods/Processes,NULL,
197,6019,4189,unit testing and mocking frameworks,Technologies,Tools,
197,6019,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
197,6019,10479,Sonar,Technologies,Tools,
197,6019,11112,DevArt LinqConnect for SQL,Technologies,Tools,
197,6019,8030,HP QC11/ALM und Integration mit QTP und ST,Technologies,Other,
197,7122,12065,EN ISO 13485,Methods/Processes,NULL,
197,7122,12066,EN ISO 14971,Methods/Processes,NULL,
198,1835,4957,Informatica,Technologies,Tools,
198,1835,3609,Oracle,Technologies,Databases,
198,1835,625,CMMI,Methods/Processes,NULL,
198,1836,625,CMMI,Methods/Processes,NULL,
198,1836,3609,Oracle,Technologies,Databases,
198,1836,4957,Informatica,Technologies,Tools,
198,1836,4958,Java (JEE),Technologies,Programming languages,
198,1836,4959,Configuration management,Technologies,Tools,
198,1837,4957,Informatica,Technologies,Tools,
198,1837,3609,Oracle,Technologies,Databases,
198,1837,625,CMMI,Methods/Processes,NULL,
198,1838,625,CMMI,Methods/Processes,NULL,
198,1838,3609,Oracle,Technologies,Databases,
198,1838,4957,Informatica,Technologies,Tools,
198,1839,3609,Oracle,Technologies,Databases,
198,1839,918,Waterfall,Methods/Processes,NULL,
198,1839,1414,Iterative Model,Methods/Processes,NULL,
198,1839,3260,Java,Technologies,Programming languages,
198,1840,3260,Java,Technologies,Programming languages,
198,1840,3307,COBOL,Technologies,Programming languages,
198,1840,1414,Iterative Model,Methods/Processes,NULL,
198,1840,918,Waterfall,Methods/Processes,NULL,
198,1840,3609,Oracle,Technologies,Databases,
198,1841,3609,Oracle,Technologies,Databases,
198,1841,918,Waterfall,Methods/Processes,NULL,
198,1841,1414,Iterative Model,Methods/Processes,NULL,
198,1841,3307,COBOL,Technologies,Programming languages,
198,1841,3260,Java,Technologies,Programming languages,
198,1842,3260,Java,Technologies,Programming languages,
198,1842,3307,COBOL,Technologies,Programming languages,
198,1842,1414,Iterative Model,Methods/Processes,NULL,
198,1842,918,Waterfall,Methods/Processes,NULL,
198,1842,3614,MS SQL Server,Technologies,Databases,
198,1842,6928,VB 6.0,Technologies,Programming languages,
198,1843,3609,Oracle,Technologies,Databases,
198,1843,918,Waterfall,Methods/Processes,NULL,
198,1843,1414,Iterative Model,Methods/Processes,NULL,
198,1843,3307,COBOL,Technologies,Programming languages,
198,1843,3260,Java,Technologies,Programming languages,
198,1844,1414,Iterative Model,Methods/Processes,NULL,
198,1844,918,Waterfall,Methods/Processes,NULL,
198,1845,918,Waterfall,Methods/Processes,NULL,
198,1845,1414,Iterative Model,Methods/Processes,NULL,
198,1845,3307,COBOL,Technologies,Programming languages,
198,1845,3248,C++,Technologies,Programming languages,
198,1845,3127,Sun Solaris,Technologies,Operating Systems,
198,1845,3609,Oracle,Technologies,Databases,
198,1845,5420,Unisys NAP,Technologies,Other,
198,1845,5988,OS/390,Technologies,Operating Systems,
198,1845,4961,ISYS Papyrus Client (Windows),Technologies,Tools,
198,1845,4242,CORBA,Technologies,Networks/Protocols,
198,1845,4338,SFTP,Technologies,Networks/Protocols,
198,1846,4338,SFTP,Technologies,Networks/Protocols,
198,1846,4961,ISYS Papyrus Client (Windows),Technologies,Tools,
198,1846,5986,Corba Services,Technologies,Networks/Protocols,
198,1846,6928,VB 6.0,Technologies,Programming languages,
198,1846,3609,Oracle,Technologies,Databases,
198,1846,3248,C++,Technologies,Programming languages,
198,1846,3307,COBOL,Technologies,Programming languages,
198,1846,1414,Iterative Model,Methods/Processes,NULL,
198,1846,918,Waterfall,Methods/Processes,NULL,
199,1847,1002,Usability Evaluation,Methods/Processes,NULL,
199,1847,1011,Usability-Tests,Methods/Processes,NULL,
199,1847,815,Usability Workshops,Methods/Processes,NULL,
199,1847,4991,"Interview techniques (open, structured)",Methods/Processes,NULL,
199,1847,4990,Observation (not participating),Methods/Processes,NULL,
199,1847,4985,Observation-interview,Methods/Processes,NULL,
199,1848,4993,Heuristic evaluation (usability evaluation),Methods/Processes,NULL,
199,1849,4985,Observation-interview,Methods/Processes,NULL,
199,1849,757,Interviews,Methods/Processes,NULL,
199,1849,989,Observation,Methods/Processes,NULL,
199,1850,4992,Survey (questionnaire),Methods/Processes,NULL,
199,1850,5001,SPSS Statistics,Technologies,Tools,
199,1850,5005,Poster presentation,Methods/Processes,NULL,
199,1850,5006,Electronic data collection and analysis (statistics),Methods/Processes,NULL,
199,1851,5006,Electronic data collection and analysis (statistics),Methods/Processes,NULL,
199,1851,5001,SPSS Statistics,Technologies,Tools,
199,1851,5007,Transcription,Methods/Processes,NULL,
199,1851,5008,F4 (audio transcription),Technologies,Tools,
199,1940,5001,SPSS Statistics,Technologies,Tools,
199,1940,5006,Electronic data collection and analysis (statistics),Methods/Processes,NULL,
199,1940,4990,Observation (not participating),Methods/Processes,NULL,
199,1940,4948,MS Excel 2010,Technologies,Tools,
199,1940,4951,MS PowerPoint 2010,Technologies,Tools,
199,1941,4993,Heuristic evaluation (usability evaluation),Methods/Processes,NULL,
199,1941,9717,Balsamiq Mockups,Technologies,Tools,
199,2479,5001,SPSS Statistics,Technologies,Tools,
199,2479,5008,F4 (audio transcription),Technologies,Tools,
199,2479,4992,Survey (questionnaire),Methods/Processes,NULL,
199,2479,3992,MS Office ,Technologies,Tools,
199,2479,6119,Expert interview,Methods/Processes,NULL,
199,2479,6120,Document analysis,Methods/Processes,NULL,
199,2480,3992,MS Office ,Technologies,Tools,
199,2480,4990,Observation (not participating),Methods/Processes,NULL,
199,2480,5001,SPSS Statistics,Technologies,Tools,
199,2481,4993,Heuristic evaluation (usability evaluation),Methods/Processes,NULL,
199,2481,5002,Moderation Usability-Test,Methods/Processes,NULL,
199,2481,4985,Observation-interview,Methods/Processes,NULL,
199,2481,3992,MS Office ,Technologies,Tools,
199,2481,1011,Usability-Tests,Methods/Processes,NULL,
199,2482,3992,MS Office ,Technologies,Tools,
199,2482,6120,Document analysis,Methods/Processes,NULL,
